ID,timestamp,cpu_type,cpu_limit,ram_limit,cpu_usage,ram_usage,num_req,conc_lvl,latency
53165,2021-10-27 15:40:40,AMD EPYC 73F3,0.5,150M,0.3828,66572288.0,400,101,15523000
57497,2022-03-18 04:58:25,Intel Xeon Gold 6326,0.4,896M,0.103541,51417088.0,700,51,5428000
49782,2022-03-16 20:50:33,Intel Pentium Gold G6405,1.3,896M,0.172793,51433472.0,400,1,41000
26518,2022-03-18 23:05:52,Intel Core i5-11600,1.2,256M,0.144899,50577408.0,800,1,38000
19110,2022-03-11 18:01:55,AMD Ryzen 9 5980HS,1.9,768M,0.08018,46329856.0,200,31,3066000
21073,2021-11-09 22:47:29,Intel Core i5-11500T,0.5,73M,0.426527,62386176.0,800,41,6009000
6797,2021-11-15 08:32:24,Intel Xeon Silver 4309Y,3.5,73M,0.328937,56012800.0,800,51,4908000
37076,2022-03-19 00:36:52,AMD Ryzen 3 5300G,1.0,640M,0.088614,46383104.0,200,41,4073000
17780,2021-11-13 11:16:00,Intel Xeon Platinum 8354H,2.5,74M,0.436631,54898688.0,800,31,2954000
31096,2021-11-11 11:52:39,Intel Pentium Gold G6405T,1.0,65M,0.363387,57335808.0,700,71,6489000
27072,2022-03-16 14:28:23,Intel Xeon Gold 6330H,2.0,512M,0.194256,50163712.0,900,31,3171000
58298,2021-11-04 17:29:07,Intel Pentium Gold G6605,2.0,85M,0.252319,58662912.0,300,1,43000
38204,2021-11-04 08:34:51,AMD EPYC 7453,1.5,75M,0.376387,61026304.0,800,11,1096000
46937,2022-03-16 22:35:36,AMD EPYC 7443,1.2,1024M,0.276028,49197056.0,1000,21,2051000
14574,2021-11-13 08:31:16,AMD EPYC 7453,2.5,75M,0.412689,58802176.0,400,91,9100000
40425,2022-03-16 22:43:02,AMD EPYC 7443,1.1,128M,0.024296,45285376.0,100,41,3814000
35023,2022-03-17 05:48:14,Intel Xeon Platinum 8380H,0.4,640M,0.0,37244928.0,100,1,37000
15481,2022-03-11 14:20:03,Intel Xeon Silver 4310T,1.5,384M,0.0,8626176.0,100,1,26000
7336,2022-03-16 23:43:56,Intel Xeon Gold 6336Y,1.0,1024M,0.050795,49557504.0,200,11,1078000
40369,2021-11-06 05:08:19,AMD EPYC 7513,3.5,85M,0.084303,50786304.0,100,61,5857000
52363,2021-11-12 03:22:06,AMD EPYC 7443,1.5,68M,0.356963,58855424.0,1000,81,7814000
3589,2021-11-13 12:54:49,Intel Xeon Platinum 8354H,4.0,74M,0.098494,44580864.0,100,41,3749000
53131,2022-03-17 20:04:47,Intel Xeon Gold 6348,1.3,384M,0.105936,52957184.0,800,51,4952000
33420,2021-11-15 07:47:54,Intel Xeon Gold 6348,3.5,73M,0.285373,60592128.0,500,1,34000
6663,2022-03-18 01:26:40,Intel Xeon Silver 4314,0.7,384M,0.08497,48562176.0,200,51,5313000
48069,2021-11-13 13:01:03,Intel Core i9-11900,4.0,74M,0.405012,55754752.0,200,81,8118000
16690,2022-03-17 22:39:47,AMD EPYC 7313,1.0,896M,0.130177,46821376.0,500,31,3004000
45701,2022-03-04 21:35:13,Intel Xeon Gold 6328HL,0.1,256M,0.097174,61206528.0,300,61,30282000
13242,2022-03-16 21:44:54,Intel Core i9-11900K,1.2,384M,0.072544,47951872.0,200,31,2931000
37278,2022-03-16 22:41:42,AMD Ryzen 9 5980HS,1.1,1024M,0.0,37658624.0,100,1,31000
10444,2021-11-03 11:29:03,Intel Xeon Gold 5318Y,1.0,95M,0.316492,61702144.0,400,31,3027000
5292,2022-03-17 19:40:40,Intel Core i5-11400,1.3,640M,0.137314,47005696.0,500,21,2020000
41305,2022-03-09 13:36:10,AMD EPYC 74F3,0.1,1024M,0.09671,45232128.0,100,31,50394000
29131,2022-03-18 01:09:35,AMD EPYC 7443,0.8,640M,0.10863,51380224.0,900,41,4053000
24627,2022-03-16 14:07:44,Intel Core i7-11700KF,2.0,512M,0.098046,52178944.0,700,1,36000
21599,2021-11-11 17:44:31,Intel Core i9-11900T,3.0,75M,0.369357,58335232.0,400,61,5780000
44032,2022-03-19 05:13:46,AMD EPYC 7663,0.6,768M,0.230307,50278400.0,800,31,3082000
53490,2022-03-07 10:50:18,Intel Core i9-11900K,0.2,640M,0.151155,56139776.0,200,41,6622000
21018,2021-11-12 13:04:32,Intel Xeon Gold 6314U,2.0,74M,0.374325,62988288.0,1000,1,42000
54037,2021-11-15 21:52:36,Intel Core i3-10105F,3.5,66M,0.340053,57016320.0,900,61,5871000
26071,2022-03-18 22:05:17,Intel Xeon Gold 6336Y,1.3,512M,0.122026,49774592.0,700,51,4942000
56355,2021-11-06 04:26:29,Intel Xeon Platinum 8352M,3.5,90M,0.307961,65941504.0,800,101,10493000
41922,2022-03-18 20:35:44,Intel Core i5-11600K,1.4,128M,0.017172,47038464.0,100,41,3843000
21858,2022-03-16 14:34:36,AMD Ryzen 5 5600G,2.0,256M,0.165641,51322880.0,1000,11,1088000
54195,2021-11-10 13:53:42,Intel Pentium Gold G6505T,0.5,66M,0.383728,61751296.0,300,11,1111000
10365,2022-03-17 17:23:00,Intel Xeon Silver 4314,1.6,896M,0.115982,50999296.0,1000,41,4041000
10405,2022-03-11 17:58:24,Intel Xeon Gold 6330,1.9,512M,0.0,31907840.0,100,1,39000
6753,2021-11-16 03:15:47,Intel Pentium Gold G6405,4.0,73M,0.28415,53190656.0,300,41,4117000
37173,2022-03-17 17:34:50,Intel Xeon Platinum 8376H,1.5,384M,0.100914,52236288.0,400,1,35000
26412,2022-03-17 19:31:42,Intel Xeon Gold 6330H,1.3,1024M,0.107931,48627712.0,300,21,1878000
27495,2021-11-06 03:36:50,Intel Xeon Gold 6342,3.5,90M,0.357315,54697984.0,500,31,3058000
22471,2021-10-28 00:34:52,AMD EPYC 7313,1.0,100M,0.237494,57626624.0,300,1,39000
47311,2021-10-27 21:19:30,Intel Xeon Platinum 8351N,1.0,200M,0.352937,52559872.0,600,31,3029000
21899,2022-03-10 22:58:18,Intel Core i7-11700T,0.2,256M,0.201027,64540672.0,600,61,42210000
34940,2022-03-17 15:28:38,AMD EPYC 73F3,1.7,512M,0.025297,47452160.0,100,51,5140000
23228,2021-11-04 06:09:16,AMD EPYC 74F3,1.5,80M,0.270931,62234624.0,600,1,44000
30455,2022-03-17 15:07:33,Intel Xeon Gold 6326,1.8,1024M,0.112497,52555776.0,800,51,5282000
53995,2022-03-17 22:49:14,Intel Pentium Gold G6605,1.0,1024M,0.099066,51683328.0,700,1,37000
22577,2021-11-14 06:29:17,Intel Core i5-11500T,3.0,75M,0.360496,57253888.0,300,51,4647000
35028,2022-03-18 06:37:20,Intel Core i7-11700K,0.2,896M,0.025273,48193536.0,100,41,4599000
49670,2022-03-16 20:06:14,AMD EPYC 7543,1.4,1024M,0.126444,52293632.0,600,51,5121000
15361,2021-11-03 08:26:20,Intel Pentium Gold G6505,0.5,75M,0.440454,61009920.0,1000,21,2412000
4546,2022-03-16 21:09:16,Intel Xeon Gold 6330,1.3,128M,0.155286,50343936.0,700,21,2025000
44349,2021-11-11 19:32:12,Intel Xeon Platinum 8358P,3.0,74M,0.357409,54177792.0,400,41,3822000
27283,2021-11-06 20:44:48,Intel Core i5-11600K,4.0,80M,0.221047,52998144.0,200,61,6167000
6149,2021-11-04 20:55:39,Intel Core i7-11700KF,2.0,80M,0.323443,65015808.0,900,101,10970000
14828,2022-03-16 23:54:39,AMD EPYC 75F3,1.0,896M,0.13517,51998720.0,500,1,35000
45449,2022-03-19 03:07:32,Intel Xeon Gold 6330H,0.8,512M,0.178323,48046080.0,800,11,1052000
4178,2021-11-09 05:22:00,Intel Xeon Gold 6328H,0.5,75M,0.46145,71729152.0,800,101,15721000
5123,2022-03-19 09:05:05,AMD Ryzen 5 5500U,0.2,896M,0.184581,53026816.0,300,21,2175000
58425,2022-03-17 02:31:11,Intel Xeon Gold 5315Y,0.8,128M,0.097001,53219328.0,900,51,4760000
52370,2022-03-18 04:58:16,Intel Core i5-11600KF,0.4,768M,0.108543,51806208.0,700,51,5577000
49856,2022-03-11 06:28:26,Intel Xeon Gold 5320T,0.2,1024M,0.202287,65290240.0,1000,71,65403000
29667,2022-03-17 01:11:50,Intel Xeon Platinum 8362,0.9,128M,0.190068,51003392.0,700,41,3961000
32804,2021-11-07 01:09:21,AMD Ryzen 3 5300G,4.0,70M,0.317123,59772928.0,600,71,7389000
17072,2022-03-17 04:25:41,Intel Core i5-11500,0.6,512M,0.126374,51335168.0,900,1,38000
26827,2022-03-17 18:30:19,Intel Pentium Gold G6505,1.4,1024M,0.087709,50536448.0,200,51,5201000
53876,2022-03-17 22:20:24,Intel Xeon Platinum 8352S,1.1,512M,0.109529,52047872.0,1000,41,4029000
27947,2022-03-16 18:43:36,Intel Xeon Gold 6330H,1.5,384M,0.02446,48861184.0,100,51,4798000
17707,2022-03-17 14:10:38,AMD Ryzen 5 5500U,1.9,1024M,0.175372,47132672.0,900,11,1021000
27404,2022-03-11 16:31:06,AMD EPYC 74F3,1.7,896M,0.191303,48488448.0,800,21,2058000
49667,2022-03-16 21:41:27,Intel Core i5-11500T,1.2,768M,0.0,36327424.0,100,1,31000
21617,2022-03-19 06:04:45,Intel Core i5-11400F,0.5,128M,0.145392,50462720.0,700,1,71000
54645,2022-03-17 05:54:09,AMD Ryzen 7 5700G,0.4,1024M,0.133458,49647616.0,300,11,1040000
38844,2022-03-04 18:16:47,Intel Xeon Platinum 8360HL,0.1,128M,0.096897,71864320.0,400,101,40412000
30711,2021-11-16 03:30:45,Intel Xeon Gold 6330,4.0,73M,0.343717,62222336.0,500,21,2057000
53436,2021-11-12 05:34:47,Intel Xeon Platinum 8380H,1.5,66M,0.343756,53067776.0,400,51,4891000
36372,2022-03-17 06:10:17,Intel Pentium Gold G6605,0.4,896M,0.152685,46804992.0,600,21,2038000
16992,2022-03-17 15:38:45,Intel Xeon Platinum 8360HL,1.7,1024M,0.110555,49336320.0,400,41,4063000
19821,2022-03-09 16:39:09,Intel Xeon Gold 5318S,0.1,512M,0.100252,63541248.0,300,101,165200000
27687,2021-11-10 02:19:02,AMD Ryzen 7 5800H,0.5,72M,0.436648,60383232.0,900,51,5582000
17680,2022-03-18 00:22:59,Intel Xeon Gold 5320,0.8,896M,0.0,12021760.0,100,1,31000
20038,2022-03-11 18:11:31,AMD EPYC 7643,1.9,768M,0.147885,50135040.0,400,51,5018000
53475,2021-11-10 17:01:35,Intel Xeon Gold 6312U,2.0,72M,0.00995,40153088.0,100,21,2085000
23151,2021-11-13 17:10:07,Intel Pentium Gold G6505T,4.0,72M,0.320352,53706752.0,200,71,7607000
29322,2021-11-16 10:30:35,Intel Xeon Platinum 8360H,4.0,69M,0.244956,52199424.0,200,71,6744000
35627,2022-03-19 00:41:40,Intel Xeon Gold 5320H,1.0,896M,0.131684,49762304.0,400,1,38000
26764,2022-03-17 13:03:48,AMD EPYC 7713P,2.0,384M,0.163326,51625984.0,800,11,1026000
38739,2022-03-17 20:20:02,Intel Xeon Gold 6328HL,1.3,640M,0.180071,49307648.0,1000,31,3028000
54495,2022-03-16 17:41:39,Intel Xeon Platinum 8368,1.7,256M,0.099319,52457472.0,1000,51,4961000
48223,2022-03-11 10:45:20,Intel Xeon Platinum 8360H,0.4,512M,0.142778,63324160.0,700,101,11013000
27379,2021-11-12 04:53:32,Intel Xeon Platinum 8360Y,1.5,67M,0.357452,59424768.0,900,81,8093000
53380,2022-03-18 08:54:49,AMD Ryzen 7 5700G,0.2,768M,0.203777,56123392.0,1000,31,12399000
475,2022-03-17 01:50:28,Intel Xeon Gold 5318S,0.8,256M,0.109024,51515392.0,400,1,38000
43296,2021-11-14 13:46:24,Intel Core i5-11400T,3.0,71M,0.182971,53301248.0,200,21,1899000
19166,2021-11-03 02:57:03,Intel Core i9-11900,0.5,85M,0.449947,69050368.0,1000,81,15187000
12009,2021-10-28 15:33:24,Intel Xeon Platinum 8354H,2.5,150M,0.195974,59342848.0,200,21,2127000
15188,2022-03-18 00:24:39,Intel Core i5-11600T,0.8,256M,0.027284,49258496.0,100,51,4941000
17851,2022-03-18 15:23:22,Intel Xeon Gold 6342,2.0,256M,0.120625,52523008.0,900,51,4971000
39991,2021-11-05 03:22:12,Intel Xeon Gold 6334,2.5,90M,0.101059,51630080.0,100,71,7459000
7375,2021-11-16 16:01:41,Intel Xeon Platinum 8358P,4.0,66M,0.178102,54870016.0,300,101,9514000
16476,2021-11-16 10:31:04,Intel Xeon Gold 5318H,4.0,69M,0.255658,52400128.0,200,81,7682000
30287,2021-11-14 12:54:43,AMD EPYC 75F3,3.0,72M,0.382508,60248064.0,800,11,1023000
8122,2021-11-12 13:45:49,Intel Xeon Gold 5318H,3.5,75M,0.080292,49827840.0,100,61,6021000
7600,2022-03-05 16:22:14,Intel Xeon Gold 6348H,0.1,512M,0.072732,44474368.0,100,21,12293000
52223,2022-03-11 14:24:14,AMD EPYC 75F3,1.5,512M,0.150916,50356224.0,200,51,4087000
9239,2022-03-18 01:19:27,AMD EPYC 75F3,0.8,896M,0.104985,51073024.0,1000,41,4214000
43540,2022-03-17 23:30:13,Intel Core i7-11700K,0.9,128M,0.157166,47153152.0,300,31,2931000
3303,2021-11-03 17:12:32,AMD EPYC 7343,1.0,80M,0.260915,59273216.0,300,41,3993000
17002,2021-11-13 02:09:24,Intel Xeon Gold 6314U,2.0,67M,0.361724,57950208.0,600,91,8832000
923,2021-11-13 23:47:05,Intel Xeon Gold 6342,2.5,67M,0.0,38535168.0,100,21,2038000
54694,2021-10-28 18:11:56,AMD EPYC 7663,2.5,100M,0.308087,62373888.0,700,1,39000
19080,2022-03-17 14:58:15,Intel Xeon Platinum 8360Y,1.8,640M,0.156818,49700864.0,700,41,4142000
19210,2021-11-05 05:54:02,Intel Xeon Gold 5318Y,2.5,85M,0.313058,62386176.0,600,1,43000
43639,2021-11-11 10:51:22,Intel Core i5-11500T,1.0,66M,0.365462,58753024.0,1000,71,6557000
7028,2022-03-18 19:14:29,Intel Xeon Platinum 8360Y,1.6,128M,0.11673,50450432.0,800,51,4967000
41202,2022-03-19 02:39:23,Intel Pentium Gold G6505,0.8,768M,0.173113,48361472.0,300,11,1051000
34696,2022-03-18 16:06:05,Intel Xeon Gold 6334,1.9,256M,0.113608,53075968.0,700,51,5227000
7381,2021-10-27 07:20:27,Intel Xeon Gold 6328H,0.5,250M,0.465949,63205376.0,600,71,10794000
44396,2021-10-28 20:27:46,Intel Xeon Gold 6354,3.0,200M,0.341179,59076608.0,800,61,6123000
55964,2021-11-13 23:55:04,AMD EPYC 7543,4.0,68M,0.309368,49889280.0,200,51,4797000
8541,2022-03-11 15:07:05,Intel Xeon Gold 6348H,1.6,128M,0.210682,51826688.0,500,1,40000
21212,2022-03-18 03:32:12,Intel Xeon Silver 4310T,0.5,256M,0.129621,48218112.0,400,1,90000
23969,2021-11-11 08:00:39,Intel Xeon Platinum 8360HL,1.0,67M,0.388411,53682176.0,600,41,3846000
37624,2022-03-19 08:53:47,Intel Xeon Platinum 8362,0.2,768M,0.031749,44609536.0,100,21,3780000
56632,2022-03-11 15:22:57,AMD EPYC 7663,1.6,768M,0.230871,49438720.0,700,31,3097000
27776,2022-03-17 01:46:33,Intel Xeon Gold 6314U,0.8,384M,0.085855,51232768.0,300,1,37000
56326,2021-10-27 03:55:10,Intel Xeon Platinum 8354H,0.5,300M,0.378762,66043904.0,400,21,2287000
31084,2022-03-18 04:21:26,AMD EPYC 7713P,0.5,384M,0.108589,49467392.0,1000,41,3962000
24128,2022-03-07 00:26:46,Intel Xeon Silver 4314,0.1,1024M,0.09704,67059712.0,400,91,37805000
37787,2022-03-17 00:50:45,Intel Xeon Gold 5320,0.9,640M,0.13455,49209344.0,400,11,1022000
17734,2022-03-16 21:50:02,Intel Xeon Platinum 8362,1.2,896M,0.102384,53112832.0,400,1,34000
35816,2021-11-13 23:20:15,Intel Xeon Gold 6328H,4.0,69M,0.311988,57315328.0,300,91,9017000
40700,2022-03-11 16:17:37,Intel Xeon Gold 6312U,1.7,128M,0.181417,49037312.0,600,31,3316000
21399,2022-03-17 10:01:20,Intel Xeon Platinum 8354H,0.2,384M,0.20161,57421824.0,800,31,12879000
49629,2022-03-17 05:13:15,Intel Xeon Silver 4316,0.5,640M,0.229378,51105792.0,700,11,1051000
15631,2021-10-28 13:57:12,AMD EPYC 7443,2.5,200M,0.300556,60227584.0,400,11,1048000
58157,2022-03-07 00:32:19,Intel Core i3-10105F,0.2,256M,0.149138,63639552.0,300,101,13594000
39550,2022-03-11 14:28:48,Intel Core i3-10305,1.5,896M,0.266169,49975296.0,400,11,900000
43367,2021-11-09 03:53:57,Intel Core i5-11600K,0.5,75M,0.41252,64684032.0,300,81,10567000
47208,2021-11-05 22:40:38,Intel Xeon Gold 6346,3.0,75M,0.321175,65961984.0,900,101,10366000
47257,2022-03-16 13:50:37,Intel Xeon Platinum 8352V,2.0,256M,0.082657,51060736.0,300,51,5159000
43977,2022-03-18 21:58:19,Intel Xeon Gold 5320H,1.3,640M,0.159497,50614272.0,600,51,4813000
38883,2021-11-09 21:07:24,Intel Xeon Gold 5320,0.5,73M,0.329936,57004032.0,200,61,9805000
12488,2022-03-16 17:06:27,Intel Core i5-11600T,1.7,1024M,0.150233,51372032.0,600,41,4017000
38541,2022-03-19 10:52:19,AMD EPYC 7543,0.2,512M,0.201862,56594432.0,900,31,3349000
15699,2021-11-11 23:02:32,Intel Xeon Gold 6348,3.0,72M,0.284366,58757120.0,300,21,1892000
51090,2021-11-13 19:40:56,AMD Ryzen 7 5800HS,2.5,70M,0.367674,60329984.0,1000,71,6903000
20824,2022-03-18 23:51:33,Intel Core i3-10305T,1.1,896M,0.115255,50343936.0,600,1,36000
48116,2022-03-11 08:37:21,Intel Core i3-10325,0.3,1024M,0.272234,71385088.0,800,1,104000
26374,2022-03-11 18:11:53,Intel Xeon Gold 6348,1.9,384M,0.139226,49209344.0,500,1,38000
12010,2022-03-18 18:32:39,Intel Xeon Gold 5315Y,1.7,512M,0.125162,50712576.0,1000,51,4912000
11127,2022-03-16 16:09:21,Intel Xeon Gold 5320H,1.8,128M,0.129672,51359744.0,700,11,1081000
49204,2022-03-18 15:38:17,Intel Xeon Gold 6326,1.9,640M,0.072974,47521792.0,200,41,4148000
30751,2022-03-17 15:51:31,Intel Xeon Silver 4310T,1.7,1024M,0.134688,52350976.0,600,51,5232000
17782,2021-11-10 12:20:33,AMD EPYC 7413,1.5,66M,0.283773,54198272.0,100,41,3969000
18729,2021-11-04 19:46:18,Intel Pentium Gold G6405,2.0,80M,0.344223,60153856.0,500,21,2116000
23754,2022-03-19 08:23:01,Intel Xeon Platinum 8360H,0.3,512M,0.148562,53846016.0,800,1,96000
18138,2022-03-19 03:35:51,AMD Ryzen 9 5980HS,0.7,768M,0.038156,48435200.0,100,51,5433000
55125,2021-11-03 11:26:35,Intel Core i3-10105F,1.0,95M,0.281356,62660608.0,400,1,44000
55510,2022-03-10 05:21:59,Intel Xeon Platinum 8352M,0.1,512M,0.100498,55291904.0,800,11,11000000
51980,2022-03-17 23:56:47,Intel Core i7-11700,0.9,1024M,0.154539,50065408.0,800,11,1052000
19632,2022-03-19 00:39:14,Intel Xeon Platinum 8360HL,1.0,384M,0.15339,45498368.0,300,21,2199000
11070,2021-10-29 02:43:38,AMD EPYC 7543P,3.5,200M,0.432326,56528896.0,1000,31,3091000
17697,2021-11-02 20:14:35,Intel Xeon Platinum 8352V,0.5,90M,0.241317,58478592.0,200,21,2182000
44079,2022-03-17 15:59:33,AMD Ryzen 5 5600G,1.7,1024M,0.117086,51867648.0,800,1,35000
10286,2021-11-12 03:34:30,Intel Xeon Platinum 8380HL,3.0,70M,0.431285,54861824.0,800,41,4028000
44800,2021-11-05 22:22:29,Intel Core i3-10325,3.0,75M,0.300537,68034560.0,800,101,10171000
19634,2021-11-04 21:17:39,AMD Ryzen 9 5900HX,2.0,75M,0.039347,45490176.0,100,41,4100000
28407,2022-03-17 00:48:15,Intel Xeon Silver 4314,0.9,768M,0.126255,48590848.0,300,31,3047000
470,2022-03-19 02:36:14,Intel Xeon Platinum 8351N,0.8,768M,0.055653,49885184.0,200,11,1061000
32134,2022-03-16 17:46:44,Intel Xeon Platinum 8380HL,1.6,384M,0.090353,51642368.0,200,51,5060000
56894,2022-03-19 04:23:57,Intel Core i7-11700T,0.7,640M,0.119801,50683904.0,900,51,4861000
14598,2021-11-06 09:11:41,AMD Ryzen 5 5500U,3.5,75M,0.300076,59195392.0,300,21,2088000
58478,2021-11-04 07:32:10,Intel Xeon Silver 4316,1.5,75M,0.08285,48340992.0,100,61,6130000
50909,2022-03-17 00:04:40,AMD Ryzen 9 5900HX,1.0,256M,0.133208,51138560.0,600,41,3646000
31554,2021-11-13 17:38:02,Intel Xeon Platinum 8356H,4.0,72M,0.382775,59138048.0,500,81,7827000
20021,2022-03-05 09:01:22,Intel Xeon Platinum 8360H,0.1,256M,0.100298,72171520.0,900,71,39094000
1782,2022-03-17 08:39:33,AMD EPYC 73F3,0.2,256M,0.19258,53178368.0,500,11,3220000
52616,2021-11-15 13:02:13,Intel Pentium Gold G6405,3.5,70M,0.0,32935936.0,100,1,38000
12429,2022-03-18 01:53:08,Intel Core i5-11500T,0.7,640M,0.151465,51548160.0,700,41,4112000
14363,2021-11-15 21:03:19,Intel Xeon Gold 5318S,3.5,66M,0.331719,57737216.0,600,21,1971000
27822,2021-11-13 20:56:48,AMD EPYC 7543,2.5,69M,0.413039,54603776.0,800,41,4045000
49824,2021-11-06 05:50:05,Intel Xeon Gold 5320T,3.5,85M,0.353971,59879424.0,600,61,6115000
28700,2022-03-10 23:24:40,Intel Xeon Platinum 8352V,0.2,640M,0.200893,71839744.0,700,1,199000
37401,2022-03-16 19:23:07,Intel Core i7-11700F,1.5,1024M,0.10631,53075968.0,900,1,36000
43650,2022-03-17 12:46:41,Intel Xeon Platinum 8358P,2.0,768M,0.130102,48009216.0,500,31,3177000
58129,2021-11-14 00:48:24,Intel Xeon Gold 6312U,4.0,66M,0.0,0.0,500,71,6941000
53848,2022-03-18 05:52:58,Intel Core i7-11700K,0.3,640M,0.170282,49905664.0,600,31,3053000
13307,2022-03-18 03:31:15,AMD EPYC 7443P,0.5,256M,0.10516,48173056.0,300,51,5131000
20604,2021-11-15 20:35:36,Intel Core i5-11500,3.5,66M,0.242896,55193600.0,200,101,10224000
21476,2021-11-13 16:58:35,Intel Xeon Platinum 8362,2.5,71M,0.333219,59133952.0,800,1,38000
38539,2022-03-16 15:19:54,Intel Xeon Gold 5318S,1.9,768M,0.148126,50245632.0,800,31,3049000
9392,2022-03-17 04:50:09,Intel Xeon Gold 6348H,0.5,512M,0.082326,49733632.0,300,1,34000
10427,2021-11-04 01:54:05,Intel Core i5-11400,1.5,90M,0.281639,57647104.0,300,91,9885000
24670,2022-03-18 20:47:02,Intel Xeon Gold 6330H,1.4,128M,0.160154,49782784.0,400,51,4752000
18188,2021-11-09 23:17:15,Intel Xeon Gold 5318S,0.5,73M,0.484193,60461056.0,900,41,6274000
55869,2021-11-11 07:27:54,Intel Pentium Gold G6505T,2.5,69M,0.187059,55586816.0,200,21,1952000
10072,2021-11-11 09:34:57,Intel Core i5-11600T,1.0,66M,0.349188,57876480.0,500,11,997000
55579,2022-03-16 22:52:40,Intel Xeon Gold 5318S,1.1,1024M,0.107173,48541696.0,400,31,3000000
39014,2022-03-19 03:42:53,Intel Core i7-11700F,0.7,256M,0.118272,49012736.0,400,1,38000
36262,2021-11-04 19:40:15,Intel Xeon Silver 4316,2.0,80M,0.290113,57888768.0,400,61,6231000
27170,2021-11-05 01:26:45,Intel Xeon Gold 6348,2.5,95M,0.13836,56795136.0,200,1,40000
181,2022-03-16 14:38:14,Intel Core i7-11700,2.0,128M,0.140699,52559872.0,1000,31,2961000
12441,2021-11-10 21:24:29,Intel Core i3-10325,1.0,73M,0.405523,55857152.0,800,31,3266000
44368,2022-03-11 07:52:02,Intel Core i9-11900K,0.3,768M,0.225046,58580992.0,500,31,3203000
43175,2022-03-16 21:26:53,AMD EPYC 7313P,1.3,128M,0.163334,52133888.0,900,31,3085000
54290,2021-11-15 06:59:20,AMD EPYC 7413,3.5,74M,0.36639,60391424.0,900,81,7753000
24457,2022-03-19 04:02:35,Intel Xeon Platinum 8352M,0.7,512M,0.174373,48664576.0,700,21,2013000
46224,2021-11-09 19:39:44,AMD EPYC 7313,0.5,74M,0.488023,67252224.0,800,71,12216000
45336,2021-10-28 18:07:25,Intel Core i5-11500,2.5,100M,0.332826,59195392.0,600,71,6975000
32127,2022-03-11 14:39:41,AMD EPYC 75F3,0.1,640M,0.074347,40542208.0,100,11,11023000
29864,2022-03-18 19:18:44,Intel Xeon Silver 4316,1.6,128M,0.234754,47628288.0,900,21,2096000
36140,2021-11-05 21:30:32,Intel Core i5-11500T,3.0,75M,0.340239,60698624.0,500,11,1059000
5882,2022-03-17 22:56:28,AMD EPYC 75F3,1.0,512M,0.157621,49893376.0,800,1,40000
44949,2022-03-18 02:35:39,Intel Xeon Platinum 8352V,0.6,256M,0.125165,51687424.0,500,1,36000
17293,2022-03-17 07:18:07,Intel Pentium Gold G6405T,0.3,512M,0.168201,49717248.0,600,31,3015000
36384,2022-03-16 17:08:14,Intel Xeon Silver 4309Y,1.7,896M,0.087738,53874688.0,700,1,34000
52007,2022-03-16 18:53:02,Intel Xeon Platinum 8358,1.5,896M,0.119335,48152576.0,400,31,3000000
12539,2022-03-17 04:08:40,Intel Core i7-11700KF,0.6,256M,0.097252,51302400.0,600,51,5367000
25151,2022-03-17 14:20:07,AMD EPYC 7513,1.9,768M,0.207443,51892224.0,1000,11,1058000
1008,2022-03-11 07:18:59,AMD EPYC 7643,0.3,256M,0.0,36417536.0,100,1,87000
38958,2022-03-17 07:14:16,Intel Xeon Gold 6330,0.3,896M,0.13379,50024448.0,600,1,100000
39372,2021-11-05 19:55:08,Intel Xeon Platinum 8380H,3.0,80M,0.326563,64385024.0,600,101,10689000
48754,2022-03-19 01:39:16,Intel Pentium Gold G6605,0.9,384M,0.135034,48635904.0,300,21,2103000
24210,2021-11-10 22:23:56,AMD EPYC 7513,1.0,72M,0.287169,59998208.0,300,21,1980000
34435,2022-03-05 16:48:44,AMD EPYC 7713P,0.1,512M,0.09348,56512512.0,200,61,30150000
32038,2021-11-14 16:04:44,Intel Xeon Silver 4310,3.0,70M,0.331179,59637760.0,500,91,8967000
16468,2022-03-17 23:45:12,AMD EPYC 7413,0.9,384M,0.148055,48873472.0,600,31,3036000
7552,2021-11-06 04:07:03,Intel Xeon Platinum 8362,3.5,90M,0.325795,62115840.0,700,81,8180000
50321,2022-03-18 03:35:57,Intel Core i3-10105T,0.5,128M,0.139287,50102272.0,400,51,4997000
21678,2022-03-06 03:28:51,Intel Xeon Platinum 8376H,0.1,768M,0.100735,69906432.0,1000,1,702000
48999,2021-11-13 08:21:21,AMD EPYC 7343,2.5,75M,0.464568,54763520.0,300,81,7907000
28576,2022-03-17 01:31:47,Intel Xeon Platinum 8376H,0.9,384M,0.152236,53202944.0,1000,1,41000
46578,2022-03-18 01:44:23,Intel Xeon Gold 6336Y,0.7,768M,0.153704,49131520.0,600,31,2717000
16181,2021-11-06 19:34:21,AMD Ryzen 7 5800HS,4.0,85M,0.36821,61710336.0,700,11,1105000
25497,2022-03-18 00:38:09,Intel Xeon Gold 5318H,0.8,768M,0.147649,47599616.0,500,21,2091000
38476,2022-03-19 04:24:01,Intel Xeon Gold 5318H,0.7,512M,0.127049,52105216.0,900,51,4880000
37826,2022-03-16 15:09:43,AMD EPYC 75F3,1.9,512M,0.146387,48168960.0,700,11,1075000
58209,2021-11-14 01:15:59,Intel Xeon Platinum 8351N,4.0,66M,0.0,0.0,700,71,7173000
